batter,bowler,balls,runs,wickets,dots,fours,sixes,dot_pct,strike_rate,average
Tristan Stubbs,Nitish Kumar Reddy,11,14,0,2,1,0,18.18,127.27,14.0
Tristan Stubbs,Nitish Rana,4,8,0,0,1,0,0.0,200.0,8.0
Tristan Stubbs,Noor Ahmad,5,5,0,0,0,0,0.0,100.0,5.0
Tristan Stubbs,Ottneil Baartman,2,1,0,1,0,0,50.0,50.0,1.0
Tristan Stubbs,Pat Cummins,35,53,3,14,5,3,40.0,151.43,17.67
Tristan Stubbs,Prashant Solanki,18,28,0,1,2,1,5.56,155.56,28.0
Tristan Stubbs,Prashant Veer,30,31,1,9,1,0,30.0,103.33,31.0
Tristan Stubbs,Praveen Jayawickrama,15,21,0,2,0,1,13.33,140.0,21.0
Tristan Stubbs,Rachin Ravindra,14,11,0,6,1,0,42.86,78.57,11.0
Tristan Stubbs,Raj Angad Bawa,9,9,0,1,0,0,11.11,100.0,9.0
Tristan Stubbs,Ramandeep Singh,3,12,0,1,0,2,33.33,400.0,12.0
Tristan Stubbs,Rashid Khan,1,1,0,0,0,0,0.0,100.0,1.0
Tristan Stubbs,Ravi Bishnoi,16,19,0,6,1,1,37.5,118.75,19.0
Tristan Stubbs,Ravindra Jadeja,34,49,0,7,3,2,20.59,144.12,49.0
Tristan Stubbs,Romario Shepherd,6,14,0,1,1,1,16.67,233.33,14.0
Tristan Stubbs,Sahan Arachchige,12,14,1,5,2,0,41.67,116.67,14.0
Tristan Stubbs,Sairaj Patil,3,3,0,0,0,0,0.0,100.0,3.0
Tristan Stubbs,Sakib Hussain,5,6,1,2,1,0,40.0,120.0,6.0
Tristan Stubbs,Sam Curran,14,15,0,4,0,1,28.57,107.14,15.0
Tristan Stubbs,Samant Jakhar,15,27,2,2,2,1,13.33,180.0,13.5
Tristan Stubbs,Sayan Ghosh,6,8,0,0,0,0,0.0,133.33,8.0
Tristan Stubbs,Scott Curie,15,35,0,2,3,2,13.33,233.33,35.0
Tristan Stubbs,Seekkuge Prasanna,3,2,0,1,0,0,33.33,66.67,2.0
Tristan Stubbs,Senitha Halambage,9,9,0,4,1,0,44.44,100.0,9.0
Tristan Stubbs,Shahbaz Ahmed,18,25,0,7,2,1,38.89,138.89,25.0
Tristan Stubbs,Shardul Thakur,10,23,0,2,3,1,20.0,230.0,23.0
Tristan Stubbs,Shiran Fernando,49,81,1,8,6,3,16.33,165.31,81.0
Tristan Stubbs,Shivam Dube,11,16,1,2,2,0,18.18,145.45,16.0
Tristan Stubbs,Shivam Shukla,11,8,0,4,0,0,36.36,72.73,8.0
Tristan Stubbs,Shreyas Gopal,14,18,0,4,2,0,28.57,128.57,18.0
Tristan Stubbs,Shreyas Iyer,5,12,0,0,0,1,0.0,240.0,12.0
Tristan Stubbs,Shubham Agarwal,29,28,3,9,2,0,31.03,96.55,9.33
Tristan Stubbs,Sonny Baker,24,35,1,7,1,3,29.17,145.83,35.0
Tristan Stubbs,Sunil Narine,32,64,1,12,2,7,37.5,200.0,64.0
Tristan Stubbs,Suryansh Shedge,2,1,1,1,0,0,50.0,50.0,1.0
Tristan Stubbs,Sushant Mishra,8,2,0,6,0,0,75.0,25.0,2.0
Tristan Stubbs,Suyash Sharma,11,16,0,0,0,0,0.0,145.45,16.0
Tristan Stubbs,T Natarajan,30,56,1,7,3,4,23.33,186.67,56.0
Tristan Stubbs,Tanay Thyagarajan,24,43,1,9,2,4,37.5,179.17,43.0
Tristan Stubbs,Tharindu Rathnanayake,1,0,1,1,0,0,100.0,0.0,0.0
Tristan Stubbs,Tilak Varma,15,18,0,2,1,0,13.33,120.0,18.0
Tristan Stubbs,Varun Chakravarthy,105,163,6,33,13,8,31.43,155.24,27.17
Tristan Stubbs,Vishen Halambage,10,12,0,5,2,0,50.0,120.0,12.0
Tristan Stubbs,Wanindu Hasaranga,11,7,2,5,0,0,45.45,63.64,3.5
Tristan Stubbs,Washington Sundar,15,11,0,7,1,0,46.67,73.33,11.0
Tristan Stubbs,Will Jacks,16,21,0,3,1,1,18.75,131.25,21.0
Tristan Stubbs,Yash Thakur,7,8,0,3,1,0,42.86,114.29,8.0
Umesh Yadav,Anukul Roy,3,1,0,2,0,0,66.67,33.33,1.0
Umesh Yadav,Nishan Peiris,1,0,1,1,0,0,100.0,0.0,0.0
Umran Malik,Arjun Tendulkar,2,0,1,2,0,0,100.0,0.0,0.0
Urvil Patel,Adam Zampa,11,14,1,3,1,0,27.27,127.27,14.0
Urvil Patel,Adil Rashid,3,1,0,2,0,0,66.67,33.33,1.0
Urvil Patel,Aiden Markram,27,46,3,7,1,4,25.93,170.37,15.33
Urvil Patel,Akeal Hosein,43,75,3,10,6,4,23.26,174.42,25.0
Urvil Patel,Allah Ghazanfar,8,11,1,2,0,1,25.0,137.5,11.0
Urvil Patel,Anrich Nortje,7,6,0,1,0,0,14.29,85.71,6.0
Urvil Patel,Anshul Kamboj,4,5,0,1,0,0,25.0,125.0,5.0
Urvil Patel,Anukul Roy,1,0,1,1,0,0,100.0,0.0,0.0
Urvil Patel,Arjun Tendulkar,29,58,0,5,4,4,17.24,200.0,58.0
Urvil Patel,Arshdeep Singh,14,14,2,3,0,0,21.43,100.0,7.0
Urvil Patel,Ashok Sharma,17,22,1,3,1,0,17.65,129.41,22.0
Urvil Patel,Atit Sheth,10,16,1,2,1,1,20.0,160.0,16.0
Urvil Patel,Auqib Nabi,14,26,1,4,2,2,28.57,185.71,26.0
Urvil Patel,Avinov Choudhary,14,18,0,7,2,1,50.0,128.57,18.0
Urvil Patel,Axar Patel,14,12,2,6,1,0,42.86,85.71,6.0
Urvil Patel,Azmatullah Omarzai,1,1,0,0,0,0,0.0,100.0,1.0
Urvil Patel,Ben Stokes,1,0,1,1,0,0,100.0,0.0,0.0
Urvil Patel,Bhuvneshwar Kumar,11,19,0,2,1,1,18.18,172.73,19.0
Urvil Patel,Binura Fernando,14,11,1,4,0,0,28.57,78.57,11.0
Urvil Patel,CV Stephen,8,12,2,2,0,1,25.0,150.0,6.0
Urvil Patel,Chetan Sakariya,12,24,1,1,0,2,8.33,200.0,24.0
Urvil Patel,Corbin Bosch,2,9,0,0,0,1,0.0,450.0,9.0
Urvil Patel,Darshan Nalkande,3,16,0,0,1,2,0.0,533.33,16.0
Urvil Patel,Dewald Brevis,1,1,0,0,0,0,0.0,100.0,1.0
Urvil Patel,Dian Forrester,5,10,1,1,0,1,20.0,200.0,10.0
Urvil Patel,Dinuka Dilshan,3,14,0,0,0,2,0.0,466.67,14.0
Urvil Patel,Dushan Hemantha,34,61,3,3,3,3,8.82,179.41,20.33
Urvil Patel,Eshan Malinga,10,11,1,2,1,0,20.0,110.0,11.0
Urvil Patel,Glenn Phillips,2,2,0,0,0,0,0.0,100.0,2.0
Urvil Patel,Gurinder Singh,26,31,2,8,1,1,30.77,119.23,15.5
Urvil Patel,Hardik Pandya,10,20,0,0,1,1,0.0,200.0,20.0
Urvil Patel,Harpreet Brar,11,15,3,3,2,0,27.27,136.36,5.0
Urvil Patel,Harsh Dubey,11,17,1,1,1,0,9.09,154.55,17.0
Urvil Patel,Harshit Rana,4,18,0,0,3,1,0.0,450.0,18.0
Urvil Patel,Jacob Duffy,12,29,1,2,1,3,16.67,241.67,29.0
Urvil Patel,Jamie Overton,15,41,0,0,4,2,0.0,273.33,41.0
Urvil Patel,Jasprit Bumrah,7,10,0,1,1,0,14.29,142.86,10.0
Urvil Patel,Josh Hazlewood,20,47,0,3,5,2,15.0,235.0,47.0
Urvil Patel,KM Asif,10,12,1,3,1,0,30.0,120.0,12.0
Urvil Patel,Karan Lal,1,0,0,1,0,0,100.0,0.0,0.0
Urvil Patel,Kranthi Kumar,21,24,1,8,2,1,38.1,114.29,24.0
Urvil Patel,Krishnappa Gowtham,1,0,1,1,0,0,100.0,0.0,0.0
Urvil Patel,Krunal Pandya,10,11,0,5,1,0,50.0,110.0,11.0
Urvil Patel,Kuldeep Yadav,10,12,3,4,2,0,40.0,120.0,4.0
Urvil Patel,Malinda Pushpakumara,17,33,2,3,1,3,17.65,194.12,16.5
Urvil Patel,Manisankar Murasingh,3,5,0,0,0,0,0.0,166.67,5.0
Urvil Patel,Matt Henry,15,25,1,3,2,1,20.0,166.67,25.0
Urvil Patel,Mayank Markande,5,21,0,0,2,2,0.0,420.0,21.0
Urvil Patel,Mitchell Marsh,14,26,0,2,2,1,14.29,185.71,26.0
Urvil Patel,Mitchell Starc,7,8,1,1,0,0,14.29,114.29,8.0
Urvil Patel,Mohammed Shami,37,73,1,8,4,5,21.62,197.3,73.0
Urvil Patel,Mohammed Siraj,33,66,2,4,2,4,12.12,200.0,33.0
Urvil Patel,Mridul Surroch,10,11,1,1,0,0,10.0,110.0,11.0
Urvil Patel,Nandre Burger,3,2,0,1,0,0,33.33,66.67,2.0
Urvil Patel,Nathan Ellis,3,4,2,2,1,0,66.67,133.33,2.0
Urvil Patel,Nishan Peiris,8,9,1,1,0,0,12.5,112.5,9.0
Urvil Patel,Nitish Kumar Reddy,23,28,0,7,1,1,30.43,121.74,28.0
Urvil Patel,Nitish Rana,8,25,1,1,2,2,12.5,312.5,25.0
Urvil Patel,Noor Ahmad,8,8,2,2,0,0,25.0,100.0,4.0
Urvil Patel,Nuwan Thushara,24,61,0,2,5,4,8.33,254.17,61.0
Urvil Patel,Pat Cummins,6,11,1,1,0,1,16.67,183.33,11.0
Urvil Patel,Prabath Jayasuriya,31,37,3,7,3,0,22.58,119.35,12.33
Urvil Patel,Prashant Veer,14,18,2,5,1,1,35.71,128.57,9.0
Urvil Patel,Praveen Jayawickrama,16,28,0,1,3,0,6.25,175.0,28.0
Urvil Patel,Prince Yadav,29,44,1,4,1,1,13.79,151.72,44.0
Urvil Patel,Rashid Khan,12,12,1,4,1,0,33.33,100.0,12.0
Urvil Patel,Rasikh Dar,1,1,0,0,0,0,0.0,100.0,1.0
Urvil Patel,Ravi Bishnoi,1,0,1,1,0,0,100.0,0.0,0.0
Urvil Patel,Ravindra Jadeja,3,4,0,0,0,0,0.0,133.33,4.0
Urvil Patel,Sahan Arachchige,36,56,1,7,5,1,19.44,155.56,56.0
Urvil Patel,Sairaj Patil,4,12,0,0,1,1,0.0,300.0,12.0
Urvil Patel,Sakib Hussain,2,10,0,0,1,1,0.0,500.0,10.0
Urvil Patel,Sam Curran,22,38,1,2,2,1,9.09,172.73,38.0
Urvil Patel,Sanvir Singh,5,12,0,0,0,1,0.0,240.0,12.0
Urvil Patel,Scott Curie,1,0,1,1,0,0,100.0,0.0,0.0
Urvil Patel,Shahbaz Ahmed,2,2,0,0,0,0,0.0,100.0,2.0
Urvil Patel,Shardul Thakur,3,10,0,0,0,1,0.0,333.33,10.0
Urvil Patel,Shiran Fernando,19,21,2,3,0,0,15.79,110.53,10.5
Urvil Patel,Shivam Shukla,4,13,0,0,1,1,0.0,325.0,13.0
Urvil Patel,Suryansh Shedge,3,3,0,0,0,0,0.0,100.0,3.0
Urvil Patel,Tanay Thyagarajan,10,12,0,3,0,1,30.0,120.0,12.0
Urvil Patel,Vaibhav Arora,4,17,0,0,1,2,0.0,425.0,17.0
Urvil Patel,Varun Chakravarthy,13,27,1,3,1,2,23.08,207.69,27.0
Urvil Patel,Vicky Ostwal,9,17,0,1,1,1,11.11,188.89,17.0
Urvil Patel,Vignesh Puthur,35,33,7,14,1,1,40.0,94.29,4.71
Urvil Patel,Virat Kohli,4,9,0,1,0,1,25.0,225.0,9.0
Urvil Patel,Vishen Halambage,5,13,0,0,1,1,0.0,260.0,13.0
Urvil Patel,Wanindu Hasaranga,12,16,0,5,0,1,41.67,133.33,16.0
Urvil Patel,Washington Sundar,15,29,1,2,4,0,13.33,193.33,29.0
Urvil Patel,Will Jacks,8,6,1,2,0,0,25.0,75.0,6.0
Urvil Patel,Yash Thakur,4,5,0,0,0,0,0.0,125.0,5.0
Vaibhav Arora,Bhuvneshwar Kumar,1,0,1,1,0,0,100.0,0.0,0.0
Vaibhav Arora,Josh Hazlewood,1,1,0,0,0,0,0.0,100.0,1.0
Vaibhav Arora,Kartik Tyagi,4,1,0,3,0,0,75.0,25.0,1.0
Vaibhav Arora,Pat Cummins,4,5,0,2,1,0,50.0,125.0,5.0
Vaibhav Suryavanshi,Aaron Hardie,6,13,0,1,0,1,16.67,216.67,13.0
Vaibhav Suryavanshi,Adam Zampa,33,45,2,8,1,2,24.24,136.36,22.5
Vaibhav Suryavanshi,Adil Rashid,17,27,0,6,3,1,35.29,158.82,27.0
Vaibhav Suryavanshi,Ajay Dev Goud,18,27,1,2,3,0,11.11,150.0,27.0
Vaibhav Suryavanshi,Akash Vasisht,12,15,1,4,0,1,33.33,125.0,15.0
Vaibhav Suryavanshi,Akeal Hosein,51,66,3,16,5,2,31.37,129.41,22.0
Vaibhav Suryavanshi,Amila Aponso,10,9,0,4,1,0,40.0,90.0,9.0
Vaibhav Suryavanshi,Anshul Kamboj,20,27,1,5,2,0,25.0,135.0,27.0
Vaibhav Suryavanshi,Anukul Roy,18,36,0,2,3,2,11.11,200.0,36.0
Vaibhav Suryavanshi,Arjun Tendulkar,10,8,1,5,0,0,50.0,80.0,8.0
Vaibhav Suryavanshi,Arpit Vasavada,41,69,4,14,3,6,34.15,168.29,17.25
Vaibhav Suryavanshi,Arshdeep Singh,86,174,3,16,19,7,18.6,202.33,58.0
Vaibhav Suryavanshi,Ashok Sharma,73,129,3,14,8,7,19.18,176.71,43.0
Vaibhav Suryavanshi,Atit Sheth,37,82,0,3,8,4,8.11,221.62,82.0
Vaibhav Suryavanshi,Avesh Khan,7,25,0,0,1,3,0.0,357.14,25.0
Vaibhav Suryavanshi,Axar Patel,116,196,6,31,12,13,26.72,168.97,32.67
Vaibhav Suryavanshi,Ben Stokes,26,35,1,7,1,2,26.92,134.62,35.0
Vaibhav Suryavanshi,Bhuvneshwar Kumar,14,19,1,4,1,1,28.57,135.71,19.0
Vaibhav Suryavanshi,Binura Fernando,17,35,3,5,5,1,29.41,205.88,11.67
Vaibhav Suryavanshi,Brad Evans,6,9,0,2,1,0,33.33,150.0,9.0
Vaibhav Suryavanshi,Brian Bennett,9,21,0,0,2,1,0.0,233.33,21.0
Vaibhav Suryavanshi,CV Stephen,8,15,1,3,0,2,37.5,187.5,15.0
Vaibhav Suryavanshi,Cameron Green,14,23,1,3,1,1,21.43,164.29,23.0
Vaibhav Suryavanshi,Chetan Sakariya,9,16,0,1,1,1,11.11,177.78,16.0
Vaibhav Suryavanshi,Corbin Bosch,14,21,2,2,2,0,14.29,150.0,10.5
Vaibhav Suryavanshi,Darshan Nalkande,9,17,0,1,1,1,11.11,188.89,17.0
Vaibhav Suryavanshi,Deepak Hooda,5,12,0,1,1,1,20.0,240.0,12.0
Vaibhav Suryavanshi,Dian Forrester,81,132,0,17,12,4,20.99,162.96,132.0
Vaibhav Suryavanshi,Donovan Ferreira,4,3,0,2,0,0,50.0,75.0,3.0
Vaibhav Suryavanshi,Dushan Hemantha,50,79,4,11,6,3,22.0,158.0,19.75
Vaibhav Suryavanshi,Eshan Malinga,2,2,0,0,0,0,0.0,100.0,2.0
Vaibhav Suryavanshi,Gangam Anikethreddy,22,31,2,7,0,3,31.82,140.91,15.5
Vaibhav Suryavanshi,Glenn Phillips,4,3,0,2,0,0,50.0,75.0,3.0
Vaibhav Suryavanshi,Glenton Stuurman,44,70,3,8,3,3,18.18,159.09,23.33
Vaibhav Suryavanshi,Gurinder Singh,77,107,4,25,7,5,32.47,138.96,26.75
Vaibhav Suryavanshi,Gurnoor Singh Brar,9,18,0,0,1,1,0.0,200.0,18.0
Vaibhav Suryavanshi,Gus Atkinson,26,51,0,5,3,3,19.23,196.15,51.0
Vaibhav Suryavanshi,Hardik Pandya,24,30,1,8,3,0,33.33,125.0,30.0
Vaibhav Suryavanshi,Harsh Dubey,44,86,0,9,5,6,20.45,195.45,86.0
Vaibhav Suryavanshi,Harshal Patel,47,107,1,10,8,8,21.28,227.66,107.0
Vaibhav Suryavanshi,Harshit Rana,12,28,0,0,3,1,0.0,233.33,28.0
Vaibhav Suryavanshi,Ishant Sharma,11,23,0,1,2,1,9.09,209.09,23.0
Vaibhav Suryavanshi,Jacob Duffy,21,33,1,7,2,2,33.33,157.14,33.0
Vaibhav Suryavanshi,Jacques Snyman,6,10,0,0,1,0,0.0,166.67,10.0
Vaibhav Suryavanshi,Jamie Overton,11,14,0,2,0,0,18.18,127.27,14.0
Vaibhav Suryavanshi,Jason Holder,39,76,0,5,4,4,12.82,194.87,76.0
Vaibhav Suryavanshi,Jasprit Bumrah,45,105,0,7,9,7,15.56,233.33,105.0
Vaibhav Suryavanshi,Joel Davies,31,46,5,10,2,3,32.26,148.39,9.2
Vaibhav Suryavanshi,Josh Hazlewood,32,63,1,6,8,2,18.75,196.88,63.0
Vaibhav Suryavanshi,KM Asif,9,13,0,3,2,0,33.33,144.44,13.0
Vaibhav Suryavanshi,Kagiso Rabada,22,34,1,6,2,2,27.27,154.55,34.0
Vaibhav Suryavanshi,Kamindu Mendis,28,51,0,6,1,5,21.43,182.14,51.0
Vaibhav Suryavanshi,Kangabam Priyojit Singh,3,2,0,1,0,0,33.33,66.67,2.0
Vaibhav Suryavanshi,Karan Lal,3,3,0,1,0,0,33.33,100.0,3.0
Vaibhav Suryavanshi,Khaleel Ahmed,16,26,2,5,2,1,31.25,162.5,13.0
Vaibhav Suryavanshi,Kranthi Kumar,55,53,2,22,4,0,40.0,96.36,26.5
Vaibhav Suryavanshi,Krunal Pandya,11,10,1,3,0,0,27.27,90.91,10.0
Vaibhav Suryavanshi,Kuldeep Yadav,66,127,3,9,8,8,13.64,192.42,42.33
Vaibhav Suryavanshi,Lalit Yadav,12,16,2,3,2,0,25.0,133.33,8.0
Vaibhav Suryavanshi,Liam Livingstone,14,36,0,1,5,1,7.14,257.14,36.0
Vaibhav Suryavanshi,Lockie Ferguson,3,4,0,0,0,0,0.0,133.33,4.0
Vaibhav Suryavanshi,Lone Nasir Muzaffar,7,15,1,2,0,2,28.57,214.29,15.0
Vaibhav Suryavanshi,Lungi Ngidi,42,57,5,13,3,2,30.95,135.71,11.4
Vaibhav Suryavanshi,Malinda Pushpakumara,9,21,0,3,3,1,33.33,233.33,21.0
Vaibhav Suryavanshi,Manav Suthar,17,29,0,3,1,2,17.65,170.59,29.0
Vaibhav Suryavanshi,Manisankar Murasingh,30,63,1,2,1,5,6.67,210.0,63.0
Vaibhav Suryavanshi,Marcus Stoinis,1,6,0,0,0,1,0.0,600.0,6.0
Vaibhav Suryavanshi,Matt Short,6,7,0,2,1,0,33.33,116.67,7.0
Vaibhav Suryavanshi,Mitchell Marsh,107,177,3,25,10,10,23.36,165.42,59.0
Vaibhav Suryavanshi,Mitchell Starc,68,97,5,19,6,4,27.94,142.65,19.4
Vaibhav Suryavanshi,Mohammed Shami,145,247,13,39,24,11,26.9,170.34,19.0
Vaibhav Suryavanshi,Mohammed Siraj,64,130,3,13,13,6,20.31,203.12,43.33
Vaibhav Suryavanshi,Mohsin Khan,5,7,1,1,0,0,20.0,140.0,7.0
Vaibhav Suryavanshi,Mridul Surroch,45,69,2,12,2,4,26.67,153.33,34.5
Vaibhav Suryavanshi,Mukhtar Hussain,5,7,0,0,0,0,0.0,140.0,7.0
Vaibhav Suryavanshi,Nathan Ellis,24,25,3,8,2,0,33.33,104.17,8.33
Vaibhav Suryavanshi,Nishan Peiris,43,75,2,7,3,5,16.28,174.42,37.5
Vaibhav Suryavanshi,Nishant Sindhu,4,12,0,0,1,1,0.0,300.0,12.0
Vaibhav Suryavanshi,Nitish Kumar Reddy,17,33,0,1,2,2,5.88,194.12,33.0
Vaibhav Suryavanshi,Nitish Rana,7,22,0,0,0,3,0.0,314.29,22.0
Vaibhav Suryavanshi,Noor Ahmad,5,9,1,1,1,0,20.0,180.0,9.0
Vaibhav Suryavanshi,Ottneil Baartman,6,12,0,2,1,1,33.33,200.0,12.0
Vaibhav Suryavanshi,Pat Cummins,9,6,1,4,0,0,44.44,66.67,6.0
Vaibhav Suryavanshi,Prabath Jayasuriya,31,47,0,9,2,3,29.03,151.61,47.0
Vaibhav Suryavanshi,Prashant Veer,59,109,0,14,6,7,23.73,184.75,109.0
Vaibhav Suryavanshi,Praveen Jayawickrama,89,114,6,33,9,5,37.08,128.09,19.0
Vaibhav Suryavanshi,Prince Yadav,180,314,4,35,25,12,19.44,174.44,78.5
Vaibhav Suryavanshi,Rachin Ravindra,15,41,0,1,3,3,6.67,273.33,41.0
Vaibhav Suryavanshi,Raj Angad Bawa,20,50,1,2,3,4,10.0,250.0,50.0
Vaibhav Suryavanshi,Rashid Khan,71,121,5,20,12,5,28.17,170.42,24.2
Vaibhav Suryavanshi,Rasikh Dar,10,17,2,2,2,0,20.0,170.0,8.5
Vaibhav Suryavanshi,Ravi Bishnoi,89,182,3,10,9,11,11.24,204.49,60.67
Vaibhav Suryavanshi,Ravindra Jadeja,16,23,3,6,2,1,37.5,143.75,7.67
Vaibhav Suryavanshi,Riyan Parag,6,13,0,0,0,1,0.0,216.67,13.0
Vaibhav Suryavanshi,Rohit Sharma,3,3,0,0,0,0,0.0,100.0,3.0
Vaibhav Suryavanshi,Sahan Arachchige,77,132,1,21,11,6,27.27,171.43,132.0
Vaibhav Suryavanshi,Sai Kishore,41,86,1,7,6,6,17.07,209.76,86.0
Vaibhav Suryavanshi,Sairaj Patil,44,71,3,13,4,4,29.55,161.36,23.67
Vaibhav Suryavanshi,Sakib Hussain,1,0,1,1,0,0,100.0,0.0,0.0
Vaibhav Suryavanshi,Sam Curran,30,53,2,3,3,3,10.0,176.67,26.5
Vaibhav Suryavanshi,Samant Jakhar,6,7,0,2,1,0,33.33,116.67,7.0
Vaibhav Suryavanshi,Sanvir Singh,5,11,0,1,0,1,20.0,220.0,11.0
Vaibhav Suryavanshi,Sayan Ghosh,10,20,0,1,0,2,10.0,200.0,20.0
Vaibhav Suryavanshi,Scott Curie,11,22,0,2,2,1,18.18,200.0,22.0
Vaibhav Suryavanshi,Seekkuge Prasanna,5,5,0,1,0,0,20.0,100.0,5.0
Vaibhav Suryavanshi,Senitha Halambage,5,16,0,1,4,0,20.0,320.0,16.0
Vaibhav Suryavanshi,Shahbaz Ahmed,41,71,1,7,6,2,17.07,173.17,71.0
Vaibhav Suryavanshi,Shiran Fernando,75,132,5,15,6,8,20.0,176.0,26.4
Vaibhav Suryavanshi,Shivam Dube,39,52,1,5,2,1,12.82,133.33,52.0
Vaibhav Suryavanshi,Shivam Mavi,4,12,0,0,1,1,0.0,300.0,12.0
Vaibhav Suryavanshi,Shivam Shukla,5,9,0,0,0,0,0.0,180.0,9.0
Vaibhav Suryavanshi,Shivang Kumar,11,23,0,3,1,2,27.27,209.09,23.0
Vaibhav Suryavanshi,Shubham Agarwal,23,44,2,4,0,4,17.39,191.3,22.0
Vaibhav Suryavanshi,Sonny Baker,12,16,1,5,3,0,41.67,133.33,16.0
Vaibhav Suryavanshi,Sunil Narine,68,105,1,19,7,6,27.94,154.41,105.0
Vaibhav Suryavanshi,Suryansh Shedge,32,67,1,3,3,4,9.38,209.38,67.0
Vaibhav Suryavanshi,Suyash Sharma,14,38,1,2,5,2,14.29,271.43,38.0
Vaibhav Suryavanshi,Tanay Thyagarajan,2,1,1,1,0,0,50.0,50.0,1.0
Vaibhav Suryavanshi,Tilak Varma,9,11,1,1,0,0,11.11,122.22,11.0
Vaibhav Suryavanshi,Vaisakh Chandran,6,6,1,1,0,0,16.67,100.0,6.0
Vaibhav Suryavanshi,Varun Chakravarthy,11,27,2,2,1,3,18.18,245.45,13.5
Vaibhav Suryavanshi,Venkatesh Iyer,12,17,0,1,0,0,8.33,141.67,17.0
Vaibhav Suryavanshi,Vipraj Nigam,14,18,1,4,1,1,28.57,128.57,18.0
Vaibhav Suryavanshi,Vishen Halambage,27,33,2,12,3,1,44.44,122.22,16.5
Vaibhav Suryavanshi,Wanindu Hasaranga,5,5,1,1,0,0,20.0,100.0,5.0
Vaibhav Suryavanshi,Washington Sundar,35,68,0,6,6,3,17.14,194.29,68.0
Vaibhav Suryavanshi,Will Jacks,12,25,0,3,3,1,25.0,208.33,25.0
Vaibhav Suryavanshi,Yash Thakur,16,23,0,4,1,1,25.0,143.75,23.0
Vaibhav Suryavanshi,Yuzvendra Chahal,2,2,0,0,0,0,0.0,100.0,2.0
Vaisakh Chandran,Ajay Dev Goud,1,1,0,0,0,0,0.0,100.0,1.0
Vaisakh Chandran,Arpit Vasavada,2,5,0,0,0,0,0.0,250.0,5.0
Vaisakh Chandran,Ashwin Das,1,1,0,0,0,0,0.0,100.0,1.0
Vaisakh Chandran,Axar Patel,1,1,0,0,0,0,0.0,100.0,1.0
Vaisakh Chandran,CV Stephen,1,1,0,0,0,0,0.0,100.0,1.0
Vaisakh Chandran,Corbin Bosch,2,4,1,1,1,0,50.0,200.0,4.0
Vaisakh Chandran,Glenton Stuurman,7,11,0,0,0,0,0.0,157.14,11.0
Vaisakh Chandran,Gurinder Singh,3,3,0,1,0,0,33.33,100.0,3.0
Vaisakh Chandran,Joel Davies,4,4,0,1,0,0,25.0,100.0,4.0
Vaisakh Chandran,Karan Lal,2,1,0,1,0,0,50.0,50.0,1.0
Vaisakh Chandran,Kranthi Kumar,1,1,0,0,0,0,0.0,100.0,1.0
Vaisakh Chandran,Liam Livingstone,1,1,0,0,0,0,0.0,100.0,1.0
Vaisakh Chandran,Malinda Pushpakumara,3,0,1,3,0,0,100.0,0.0,0.0
Vaisakh Chandran,Mohammed Shami,4,6,0,1,0,0,25.0,150.0,6.0
Vaisakh Chandran,Nishan Peiris,1,0,1,1,0,0,100.0,0.0,0.0
Vaisakh Chandran,Raj Angad Bawa,6,6,1,1,0,0,16.67,100.0,6.0
Vaisakh Chandran,Rashid Khan,3,3,0,0,0,0,0.0,100.0,3.0
Vaisakh Chandran,Shiran Fernando,12,16,3,5,2,0,41.67,133.33,5.33
Vaisakh Chandran,Shivam Dube,4,5,1,1,0,0,25.0,125.0,5.0
Vaisakh Chandran,Shubham Agarwal,2,1,1,1,0,0,50.0,50.0,1.0
Vaisakh Chandran,Sunil Narine,5,1,2,4,0,0,80.0,20.0,0.5
Vaisakh Chandran,Wanindu Hasaranga,3,5,0,0,0,0,0.0,166.67,5.0
Vaisakh Chandran,Washington Sundar,2,1,0,1,0,0,50.0,50.0,1.0
Varun Chakravarthy,Akash Vasisht,3,1,1,2,0,0,66.67,33.33,1.0
Varun Chakravarthy,Akeal Hosein,13,14,2,3,0,0,23.08,107.69,7.0
Varun Chakravarthy,Arpit Vasavada,3,1,1,2,0,0,66.67,33.33,1.0
Varun Chakravarthy,Arshdeep Singh,6,7,1,1,0,0,16.67,116.67,7.0
Varun Chakravarthy,Ashok Sharma,7,8,0,0,0,0,0.0,114.29,8.0
Varun Chakravarthy,Avinov Choudhary,1,1,0,0,0,0,0.0,100.0,1.0
Varun Chakravarthy,Bhuvneshwar Kumar,1,0,1,1,0,0,100.0,0.0,0.0
Varun Chakravarthy,Binura Fernando,1,1,0,0,0,0,0.0,100.0,1.0
Varun Chakravarthy,Corbin Bosch,4,9,0,2,0,1,50.0,225.0,9.0
Varun Chakravarthy,Dushan Hemantha,1,1,0,0,0,0,0.0,100.0,1.0
Varun Chakravarthy,Gurinder Singh,5,4,2,2,0,0,40.0,80.0,2.0
Varun Chakravarthy,Hardik Pandya,1,0,1,1,0,0,100.0,0.0,0.0
Varun Chakravarthy,Ishant Sharma,3,1,1,2,0,0,66.67,33.33,1.0
Varun Chakravarthy,Jacob Duffy,1,1,0,0,0,0,0.0,100.0,1.0
Varun Chakravarthy,KM Asif,2,2,0,0,0,0,0.0,100.0,2.0
Varun Chakravarthy,Kagiso Rabada,1,0,1,1,0,0,100.0,0.0,0.0
